userFollowerCount,userFollowingCount,userBiographyLength,userMediaCount,userHasProfilPic,userIsPrivate,usernameDigitCount,usernameLength,isFake
0.0,0.0769641189809257,0.0,0.0,0,1,0,14,1
0.0,0.057889822595704944,0.0,0.0,0,1,0,12,1
0.0004452359750667854,0.007603041216486594,0.0,0.0,0,0,2,10,1
0.00578806767586821,0.018940909697212217,0.0,0.0,0,0,0,9,1
0.010908281389136241,0.014805922368947578,0.0,0.0,0,1,5,10,1
0.0002226179875333927,0.016940109377084164,0.0,0.0,1,1,0,10,1
0.003561887800534283,0.06482593037214886,0.0,0.0,1,1,0,13,1
0.005565449688334817,0.04295051353874883,0.0,0.0,1,0,0,8,1
0.0,0.025877017473656127,0.0,0.0,1,1,0,9,1
0.0,0.023209283713485393,0.09333333333333334,0.0,1,1,1,9,1
0.0,0.06989462451647326,0.0,0.0,1,1,0,6,1
0.0011130899376669634,0.0613578764839269,0.0,0.000945179584120983,1,1,1,7,1
0.0,0.10044017607042817,0.0,0.008506616257088847,1,1,0,13,1
0.0,0.018674136321195144,0.0,0.0,1,1,2,7,1
0.0670080142475512,0.9994664532479658,0.0,0.0,1,1,4,10,1
0.0819234194122885,0.924236361211151,0.0,0.001890359168241966,1,0,0,7,1
0.017809439002671415,0.6454581832733093,0.06666666666666667,0.004725897920604915,1,0,0,8,1
0.006233303650934995,0.6026410564225689,0.0,0.000945179584120983,1,0,2,6,1
0.04964381121994657,0.23142590369481125,0.0,0.005671077504725898,1,0,2,9,1
0.031166518254674976,0.14725890356142457,0.0,0.002835538752362949,1,0,0,15,1
0.018922528940338378,0.18687474989995997,0.8666666666666667,0.008506616257088847,1,0,3,16,1
0.007123775601068566,0.2913165266106442,0.23333333333333334,0.001890359168241966,1,0,2,18,1
0.007569011576135352,0.49099639855942373,0.24000000000000002,0.000945179584120983,1,0,0,9,1
0.0031166518254674975,0.3239962651727357,0.0,0.000945179584120983,1,0,0,16,1
0.0024487978628673196,0.13445378151260504,0.08,0.000945179584120983,1,0,0,12,1
0.05075690115761353,0.6610644257703081,0.33333333333333337,0.000945179584120983,1,1,3,9,1
0.029608192341941227,0.01934106976123783,0.0,0.003780718336483932,1,0,0,15,1
0.09060552092609082,0.5058023209283713,0.0,0.000945179584120983,1,0,3,9,1
0.014247551202137132,0.047885820995064686,0.0,0.005671077504725898,1,0,0,7,1
0.06411398040961709,0.5703614779245031,0.0,0.000945179584120983,1,0,5,9,1
0.06834372217275156,0.651860744297719,0.02,0.002835538752362949,1,0,0,22,1
0.019590382902938557,0.035480859010270774,0.0,0.000945179584120983,1,0,0,9,1
0.03227960819234194,0.3055889022275577,0.0,0.000945179584120983,0,0,7,15,1
0.007569011576135352,0.029211684673869545,0.0,0.001890359168241966,0,0,0,20,1
0.03673196794300979,0.0824329731892757,0.0,0.0,1,0,0,8,1
0.03673196794300979,0.10030678938241963,0.0,0.0,0,1,3,8,1
0.033615316117542295,0.26343870881686005,0.0,0.0,0,1,4,9,1
0.0026714158504007124,0.0033346672002134183,0.0,0.0,0,0,0,9,1
0.2978628673196794,0.4487128184607176,0.0,0.0,0,1,0,10,1
0.08926981300089047,0.5063358676804055,0.0,0.0,0,0,3,10,1
0.05075690115761353,0.23729491796718685,0.0,0.0,0,0,10,11,1
0.2508904719501336,0.5012671735360811,0.0,0.002835538752362949,1,1,6,9,1
0.0,0.0,0.0,0.0,0,0,4,10,1
0.0002226179875333927,0.0,0.6000000000000001,0.008506616257088847,1,0,1,19,1
0.0002226179875333927,0.00013338668800853674,0.39333333333333337,0.006616257088846881,1,0,4,15,1
0.0,0.0033346672002134183,0.92,0.005671077504725898,1,0,0,10,1
0.0,0.0,0.3466666666666667,0.005671077504725898,1,0,3,7,1
0.0,0.00013338668800853674,0.6133333333333334,0.008506616257088847,1,0,1,15,1
0.0002226179875333927,0.0,0.4,0.004725897920604915,1,0,1,13,1
0.0,0.0,0.7200000000000001,0.005671077504725898,1,0,2,10,1
0.057435440783615316,0.031746031746031744,0.0,0.0,1,0,0,10,0
0.05854853072128228,0.0642923836201147,0.2,0.027410207939508508,1,1,0,8,0
0.011353517364203028,0.010404161664665866,0.060000000000000005,0.0,1,1,0,10,0
0.06611754229741763,0.06402561024409764,0.14666666666666667,0.023629489603024575,1,1,2,9,0
0.025155832591273374,0.03227957849806589,0.0,0.08979206049149338,1,1,0,10,0
0.12132680320569902,0.13271975456849405,0.17333333333333334,0.32136105860113423,1,1,0,8,0
0.01157613535173642,0.016139789249032945,0.0,0.02835538752362949,1,1,0,9,0
0.23107747105966162,0.8856876083766839,0.0,0.14744801512287334,1,0,0,12,0
0.03829029385574354,0.03027877817793784,0.34,0.00945179584120983,1,0,0,10,0
0.022484416740872662,0.015206082432973188,0.09333333333333334,0.003780718336483932,1,1,0,15,0
0.05565449688334817,0.032946511938108575,0.2066666666666667,0.003780718336483932,1,0,0,7,0
0.09194122885129118,0.09030278778177937,0.0,0.035916824196597356,1,1,0,15,0
0.03829029385574354,0.02494331065759637,0.006666666666666667,0.006616257088846881,1,1,0,10,0
0.07502226179875333,0.06069094304388421,0.0,0.001890359168241966,1,1,0,14,0
0.025378450578806767,0.020674936641323194,0.19333333333333336,0.007561436672967864,1,1,2,12,0
0.03873552983081033,0.022008803521408563,0.0,0.07183364839319471,1,1,1,9,0
0.08281389136242208,0.0482859810590903,0.24000000000000002,0.01228733459357278,1,1,0,7,0
0.07524487978628673,0.044017607042817125,0.2733333333333334,0.01606805293005671,1,0,0,12,0
0.49131789848619767,0.07909830598906228,0.31333333333333335,0.18714555765595464,1,0,0,15,0
0.09995547640249332,0.05468854208350006,0.12666666666666668,0.017958412098298678,1,1,0,8,0
0.13223508459483527,0.11511271175136721,0.7000000000000001,0.2608695652173913,1,1,0,9,0
0.15115761353517365,0.10190742963852206,0.15333333333333335,0.036862003780718335,1,1,0,11,0
0.12666963490650043,0.0718954248366013,0.2733333333333334,0.08979206049149338,1,1,0,11,0
0.12021371326803205,0.07242897158863545,0.0,0.06899810964083176,1,1,0,12,0
0.09817453250222617,0.04908630118714152,0.16666666666666669,0.02835538752362949,1,1,0,8,0
0.12689225289403383,0.06069094304388421,0.24666666666666667,0.11342155009451796,1,1,0,10,0
0.0819234194122885,0.14859277044150992,0.10666666666666667,0.06521739130434782,1,0,0,8,0
0.14113980409617097,0.0864345738295318,0.39333333333333337,0.019848771266540645,1,0,0,9,0
0.15293855743544077,0.0718954248366013,0.12000000000000001,0.07372400756143667,1,0,0,9,0
0.12889581478183437,0.055088702147525676,0.24000000000000002,0.20888468809073724,1,0,0,11,0
0.1674087266251113,0.09683873549419768,0.0,0.2948960302457467,1,1,0,12,0
0.1916740872662511,0.0915032679738562,0.0,0.30529300567107753,1,0,0,9,0
0.11910062333036509,0.04908630118714152,0.8133333333333334,0.046313799621928164,1,1,0,18,0
0.41674087266251114,0.24089635854341734,0.26,0.3534971644612476,1,1,0,11,0
0.05721282279608192,0.019874616513271975,0.22,0.036862003780718335,1,0,0,7,0
0.699020480854853,0.06615979725223423,0.42000000000000004,0.7627599243856333,1,1,0,5,0
0.10930543187889581,0.09937308256635988,0.0,0.3525519848771267,1,1,3,16,0
0.09661620658949242,0.0704281712685074,0.15333333333333335,0.08790170132325142,1,1,0,9,0
0.23886910062333036,0.11164465786314524,0.0,0.046313799621928164,1,1,0,14,0
0.3410507569011576,0.19087635054021607,0.38,0.29584120982986767,1,1,0,11,0
0.1640694568121104,0.11671335200746964,0.5800000000000001,0.0500945179584121,1,0,0,10,0
0.07457702582368655,0.04708550086701347,0.17333333333333334,0.001890359168241966,1,1,0,14,0
0.08882457702582368,0.04855275443510737,0.31333333333333335,0.008506616257088847,1,1,0,16,0
0.06901157613535173,0.044017607042817125,0.0,0.0,1,1,1,5,0
0.08726625111308993,0.05055355475523542,0.14,0.007561436672967864,1,0,0,13,0
0.036286731967943006,0.024809923969587835,0.0,0.0,1,1,0,8,0
0.1429207479964381,0.09430438842203548,0.05333333333333334,0.00945179584120983,1,1,0,12,0
0.13223508459483527,0.10670935040682938,0.18666666666666668,0.019848771266540645,1,1,0,12,0
0.06567230632235084,0.040282779778578096,0.07333333333333333,0.001890359168241966,1,1,0,11,0
0.08392698130008905,0.0718954248366013,0.5066666666666667,0.03780718336483932,1,0,0,11,0
0.07680320569902048,0.05242096838735494,0.0,0.001890359168241966,1,1,0,8,0
0.14848619768477292,0.08803521408563425,0.0,0.01890359168241966,1,1,0,7,0
0.07724844167408726,0.0813658796852074,0.29333333333333333,0.013232514177693762,1,1,2,14,0
0.07569011576135351,0.050420168067226885,0.18000000000000002,0.008506616257088847,1,1,0,12,0
0.2528940338379341,0.13018540749633187,0.7333333333333334,0.1776937618147448,1,1,0,10,0
0.0458593054318789,0.026810724289715884,0.06666666666666667,0.015122873345935728,1,1,0,9,0
0.19434550311665183,0.12178204615179404,0.44,0.04914933837429112,1,1,1,15,0
0.06433659839715049,0.02987861811391223,0.39333333333333337,0.00945179584120983,1,1,0,16,0
0.11353517364203028,0.07923169267707082,0.0,0.023629489603024575,1,1,0,11,0
0.17898486197684774,0.0864345738295318,0.013333333333333334,0.027410207939508508,1,1,0,13,0
0.12065894924309883,0.07082833133253301,0.2733333333333334,0.07372400756143667,1,1,0,14,0
0.11487088156723063,0.07402961184473789,0.38,0.036862003780718335,1,1,0,12,0
0.10507569011576134,0.057489662531679336,0.21333333333333335,0.055765595463137994,1,1,0,9,0
0.030721282279608193,0.016539949313058556,0.06666666666666667,0.001890359168241966,1,1,0,13,0
0.044746215494211934,0.04228358009870615,0.5266666666666667,0.013232514177693762,1,1,0,8,0
0.05209260908281389,0.03227957849806589,0.02666666666666667,0.010396975425330813,1,1,0,11,0
0.06723063223508459,0.04081632653061224,0.18000000000000002,0.03497164461247637,1,1,0,11,0
0.13045414069456812,0.10390822995865012,0.0,0.0831758034026465,1,0,0,9,0
0.0578806767586821,0.05468854208350006,0.0,0.002835538752362949,1,1,0,7,0
0.08392698130008905,0.06776043750833666,0.0,0.023629489603024575,1,1,0,10,0
0.1248886910062333,0.06776043750833666,0.30000000000000004,0.10775047258979206,1,0,0,9,0
0.16028495102404275,0.08576764038948913,0.10666666666666667,0.08790170132325142,1,1,0,13,0
0.09238646482635797,0.05548886221155128,0.4466666666666667,0.04253308128544424,1,1,0,9,0
0.054986642920747994,0.03854875283446712,0.23333333333333334,0.06616257088846882,1,1,0,14,0
0.07146037399821906,0.05215419501133786,0.0,0.000945179584120983,1,1,0,12,0
0.1885574354407836,0.08696812058156596,0.04,0.07844990548204159,1,0,0,7,0
0.06945681211041851,0.043083900226757364,0.14666666666666667,0.011342155009451797,1,1,0,7,0
0.11910062333036509,0.05682272909163665,0.08666666666666667,0.05671077504725898,1,0,0,12,0
0.07190560997328584,0.04348406029078298,0.18666666666666668,0.007561436672967864,1,1,0,9,0
0.11598397150489759,0.1710017340269441,0.0,0.14744801512287334,1,1,0,13,0
0.057435440783615316,0.038148592770441504,0.16,0.004725897920604915,1,1,0,9,0
0.06812110418521816,0.04388422035480859,0.8533333333333334,0.010396975425330813,1,1,0,9,0
0.05699020480854853,0.04094971321862078,0.04,0.011342155009451797,1,1,0,11,0
0.07702582368655388,0.040416166466586634,0.09333333333333334,0.015122873345935728,1,0,0,11,0
0.06678539626001781,0.03561424569827931,0.1,0.020793950850661626,1,0,0,10,0
0.05120213713268032,0.03067893824196345,0.05333333333333334,0.001890359168241966,1,1,0,12,0
0.11487088156723063,0.07176203814859276,0.06666666666666667,0.01890359168241966,1,1,0,14,0
0.05721282279608192,0.03388021875416833,0.5066666666666667,0.02457466918714556,1,1,0,7,0
0.07435440783615316,0.0548219287715086,0.26666666666666666,0.019848771266540645,1,0,0,16,0
0.043410507569011575,0.052821128451380546,0.18000000000000002,0.029300567107750475,1,1,0,14,0
0.1647373107747106,0.12538348672802455,0.35333333333333333,0.4565217391304348,1,1,0,9,0
0.07569011576135351,0.0457516339869281,0.0,0.007561436672967864,1,1,0,11,0
0.08993766696349065,0.061491263171935436,0.0,0.000945179584120983,1,0,0,15,0
0.04385574354407836,0.042683740162731756,0.0,0.008506616257088847,1,1,0,10,0
0.10552092609082814,0.05468854208350006,0.49333333333333335,0.031190926275992438,1,1,0,14,0
0.047417631344612646,0.02040816326530612,0.12666666666666668,0.19754253308128544,1,1,0,8,0
0.20837043633125557,0.09417100173402694,0.23333333333333334,0.057655954631379965,1,1,1,16,0
0.046081923419412286,0.0261437908496732,0.0,0.006616257088846881,1,1,0,11,0
0.01714158504007124,0.01227157529678538,0.0,0.0,1,1,0,10,0
0.10084594835262689,0.0704281712685074,0.16,0.07088846880907372,1,1,0,15,0
0.06522707034728406,0.045218087234893956,0.08,0.08695652173913043,1,1,0,10,0
0.10529830810329474,0.06629318394024276,0.05333333333333334,0.015122873345935728,1,1,0,12,0
0.08437221727515583,0.05815659597172202,0.04666666666666667,0.052930056710775046,1,1,0,12,0
0.1429207479964381,0.10350806989462451,0.5666666666666667,0.22306238185255198,1,1,4,15,0
0.07791629563668745,0.05242096838735494,0.17333333333333334,0.017958412098298678,1,1,0,8,0
0.03717720391807658,0.02454315059357076,0.22,0.00945179584120983,1,1,2,10,0
0.0670080142475512,0.05922368947579031,0.54,0.05671077504725898,1,1,0,6,0
0.11932324131789848,0.06722689075630252,0.49333333333333335,0.12665406427221174,1,1,0,15,0
0.08325912733748887,0.041483259970654926,0.0,0.021739130434782608,1,1,0,10,0
0.0761353517364203,0.0457516339869281,0.33333333333333337,0.052930056710775046,1,1,2,6,0
0.14982190560997327,0.07829798586101107,0.2733333333333334,0.010396975425330813,1,1,0,11,0
0.09483526268922529,0.06482593037214886,0.4,0.10396975425330814,1,0,0,12,0
0.13201246660730187,0.12311591303187941,0.08666666666666667,0.03213610586011342,1,1,0,9,0
0.06967943009795191,0.03734827264239029,0.0,0.01228733459357278,1,0,0,15,0
0.06500445235975066,0.05962384953981592,0.0,0.0444234404536862,1,1,0,10,0
0.021148708815672306,0.014138988928904894,0.0,0.0,1,1,0,7,0
0.04140694568121104,0.028944911297852472,0.09333333333333334,0.004725897920604915,1,0,0,12,0
0.06121994657168299,0.08029878618113911,0.2866666666666667,0.023629489603024575,1,1,0,8,0
0.0213713268032057,0.023209283713485393,0.0,0.000945179584120983,0,1,0,15,0
0.07168299198575245,0.19954648526077096,0.0,0.0500945179584121,0,1,4,10,0
0.08259127337488868,0.050153394691209816,0.0,0.002835538752362949,1,1,0,6,0
0.03406055209260908,0.024009603841536612,0.11333333333333334,0.005671077504725898,1,1,0,11,0
0.13023152270703472,0.07683073229291716,0.0,0.04064272211720227,1,1,0,12,0
0.10819234194122884,0.07709750566893424,0.0,0.002835538752362949,1,0,4,17,0
0.08949243098842387,0.06989462451647326,0.02,0.07466918714555766,1,1,0,8,0
0.11731967943009795,0.07029478458049886,0.16666666666666669,0.00945179584120983,1,1,4,10,0
0.05276046304541407,0.037748432706415896,0.0,0.0,1,1,0,10,0
0.07146037399821906,0.044017607042817125,0.21333333333333335,0.007561436672967864,1,1,0,6,0
0.0609973285841496,0.03561424569827931,0.12666666666666668,0.002835538752362949,1,1,0,10,0
0.05832591273374889,0.06962785114045618,0.0,0.010396975425330813,1,0,2,11,0
0.024265360641139804,0.015339469120981724,0.0,0.0,1,1,0,18,0
0.0946126447016919,0.06362545018007203,0.02666666666666667,0.12948960302457468,1,1,0,11,0
0.008014247551202136,0.04201680672268907,0.06666666666666667,0.0,1,0,0,11,0
0.26847729296527156,0.12831799386421233,0.0,0.1332703213610586,1,1,0,11,0
0.03472840605520926,0.02654395091369881,0.28,0.001890359168241966,1,0,0,11,0
0.06322350845948352,0.04815259437108176,0.30000000000000004,0.038752362948960305,1,1,0,19,0
0.05008904719501336,0.05949046285180738,0.0,0.0500945179584121,1,0,0,11,0
0.07702582368655388,0.05202080832332933,0.09333333333333334,0.007561436672967864,1,1,0,9,0
0.07546749777382013,0.050420168067226885,0.4066666666666667,0.000945179584120983,1,1,0,15,0
