userMediaCount,userFollowerCount,userFollowingCount,userHasHighlighReels,userHasExternalUrl,userTagsCount,userBiographyLength,usernameLength,usernameDigitCount,mediaLikeNumbers_mean,mediaLikeNumbers_std,mediaLikeNumbers_min,mediaLikeNumbers_max,mediaCommentNumbers_mean,mediaCommentNumbers_std,mediaCommentNumbers_min,mediaCommentNumbers_max,mediaCommentsAreDisabled_mean,mediaCommentsAreDisabled_std,mediaCommentsAreDisabled_min,mediaCommentsAreDisabled_max,mediaHashtagNumbers_mean,mediaHashtagNumbers_std,mediaHashtagNumbers_min,mediaHashtagNumbers_max,mediaUploadTimes_mean,mediaUploadTimes_std,mediaUploadTimes_min,mediaUploadTimes_max,mediaHasLocationInfo_mean,mediaHasLocationInfo_std,mediaHasLocationInfo_min,mediaHasLocationInfo_max
0.009009009009009009,3.549143081784886e-05,0.03399093575046654,1.0,0.0,9.019396211552946e-06,0.9066666666666667,0.2,0.0,0.0002132496855113015,8.93295404390373e-05,0.00047002875470028755,6.504452089866617e-05,0.0029538368796330305,0.0012111243570119882,0.0,0.0004056520857278075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095060306090435,0.4401583143670222,0.5364478689743839,0.980731044401546,0.4,0.9797958971132713,0.0,1.0
0.5385385385385385,0.0016183772710319103,0.6932817915222607,1.0,1.0,0.0008598491055013807,0.7533333333333334,0.12,0.0,0.0006294396436914068,0.000520288094499574,0.00041473125414731257,0.0005189722412127619,0.01387277749989327,0.004420967342898643,0.0,0.003853694814414171,0.0,0.0,0.0,0.0,0.3902288188002474,0.5444481780409147,0.0,0.3543307086614173,0.754448357592385,0.34354618555446254,0.6435443369031413,0.9950997371427617,0.22077922077922077,0.8295438661127955,0.0,1.0
0.001001001001001001,2.5259666978469013e-05,0.02066115702479339,0.0,0.0,6.012930807701963e-06,0.0,0.24,0.0,0.0004044270726852474,0.00018010573672884672,0.0014100862641008628,0.0001231694119144955,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6109450306581987,0.8659756276509452,0.38453702041645244,0.9507569393998878,0.0,0.0,0.0,0.0
0.07207207207207207,7.561912962541672e-05,0.06491602239402826,1.0,0.0,3.9084050250062765e-05,0.11333333333333334,0.0,0.0,0.0007132948148525358,0.00047072828117931427,0.00044238000442380006,0.00028093697324317515,0.006098430348361737,0.002000212619077767,0.0,0.0007436954905009804,0.0,0.0,0.0,0.0,0.01415525114155251,0.0468793587865804,0.0,0.03937007874015748,0.6810525102760634,0.5913012822767494,0.1904128249554562,0.9954349818090398,0.7808219178082192,0.8273791161940548,0.0,1.0
1.0,0.002395511708894808,0.9621434284190882,1.0,1.0,0.0002961368422793217,0.8266666666666668,0.36000000000000004,0.0,0.0005761217461299212,0.0016859010851670174,0.00019354125193541254,0.0038473142148572757,0.009462827432252961,0.005249834575660073,0.0,0.007707389628828342,0.0,0.0,0.0,0.0,0.16623333333333334,0.18619374600158312,0.0,0.19685039370078738,0.608590286010565,0.37187507405595926,0.4768556906349266,0.9950481159485784,0.487,0.9996619428586847,0.0,1.0
0.06706706706706705,9.800111302406016e-05,0.09410823780325246,0.0,0.0,0.00021496227637534518,0.0,0.27999999999999997,0.0,0.0005128801982968486,0.0005055003249911594,0.0003594337535943375,0.0002975440849619836,0.004561071652374533,0.0018303788017315068,0.0,0.0010141302143195188,0.0,0.0,0.0,0.0,0.023039215686274508,0.07473626623872186,0.0,0.047244094488188976,0.4964846483844747,0.5406239348350149,0.2744039524429942,0.9528592619443286,0.5147058823529411,0.9995673804686133,0.0,1.0
0.04104104104104104,0.0004324518935237891,0.10077312716608904,0.0,0.0,0.0,0.8333333333333334,0.32,0.0,0.000350908439046365,0.00045985703306309614,0.00030413625304136254,0.000333526160352735,0.0025620013751919144,0.0013970648051309083,0.0,0.0007436954905009804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668002537619449,0.01753595947420727,0.9545086707195836,0.9743158958433389,0.0,0.0,0.0,0.0
0.02102102102102102,3.9967827497577546e-05,0.03359104238869635,1.0,0.0,1.6535559721180398e-05,0.0,0.12,0.0,0.0002348427237320502,0.00012173595812377642,0.0006359212563592126,0.00010102659628941767,0.0036443442021446486,0.0018052303467077674,0.0,0.000811304171455615,0.0,0.0,0.0,0.0,0.07727272727272727,0.28949552525780475,0.0,0.18110236220472442,0.7947088526078332,0.37729798687993804,0.5494251854725958,0.9915323033278804,0.13636363636363635,0.6863485850246135,0.0,1.0
0.14814814814814814,0.0008326097824295355,0.15422553985603837,1.0,1.0,8.418103130782749e-05,0.8,0.52,0.0,0.00040407714458181736,0.0004418355892472766,0.0003594337535943375,0.0004816062398454431,0.004276408138299019,0.0025593911371475054,0.0,0.0025015211953214795,0.0,0.0,0.0,0.0,0.3434004474272931,0.30319781142127,0.0,0.19685039370078738,0.8833209363185546,0.22270841121323892,0.6820462964154697,0.9921788884836902,0.2483221476510067,0.8640792987614003,0.0,1.0
0.04804804804804805,0.0007964788663717254,0.9702745934417488,1.0,0.0,7.516163509627454e-05,0.4066666666666667,0.52,0.0,0.0009617617685034176,0.0011573264523027248,0.000718867507188675,0.000621382763478747,0.02441436604594648,0.008298753932217424,0.0,0.003177608004867825,0.0,0.0,0.0,0.0,0.8163265306122448,0.5478784190197085,0.0,0.2440944881889764,0.9600610781669872,0.02806187678347732,0.9549367442320404,0.9883691758774136,0.0,0.0,0.0,0.0
0.07607607607607607,0.0002447629755951649,0.36030391895494535,1.0,1.0,6.764547158664709e-05,1.0,0.32,0.0,0.0015053710736755467,0.004029916773271721,2.7648750276487504e-05,0.0020468265193431335,0.00441157456049089,0.0016163675636982559,0.0,0.0007436954905009804,0.0,0.0,0.0,0.0,0.738095238095238,0.4466837825481643,0.13333333333333333,0.25196850393700787,0.9057527813435051,0.11955171092214806,0.8607931768067418,0.9908204796896998,0.5714285714285714,0.989743318610787,0.0,1.0
0.06606606606606606,6.155045434626942e-05,0.05758464409490802,0.0,0.0,8.568426400975299e-05,0.04666666666666667,0.27999999999999997,0.0,0.0006416910936736271,0.0004466244853304319,0.000718867507188675,0.00026156200957123206,0.004534674953807638,0.0018753930928464286,0.0,0.000811304171455615,0.0,0.0,0.0,0.0,0.028855721393034824,0.08904862714313835,0.0,0.05511811023622047,0.6747434777178718,0.5368558937831182,0.4161601406597688,0.994094641211146,0.5522388059701493,0.9945272387437422,0.0,1.0
0.15115115115115116,4.3964610247335304e-05,0.030658491069048253,1.0,0.0,0.0,0.9866666666666667,0.32,0.0,7.470706143289373e-05,4.9614576424010916e-05,0.0,4.0133853320453594e-05,0.0005413516837673318,0.0004726133903280482,0.0,0.0002704347238185383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399838135949741,0.2522678675858101,0.6295721910363659,0.9846195816531482,0.2236842105263158,0.8334256643217429,0.0,1.0
0.0,2.19023694686725e-05,0.018528392428685682,0.0,0.0,3.0064654038509817e-06,0.0,0.36000000000000004,0.3333333333333333,0.0004218068351556061,0.0,0.002046007520460075,9.96426703128503e-05,0.006329650456356495,0.0,0.03571428571428571,0.00020282604286390375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297433056189774,0.0,0.9409592162087455,0.9254260028545254,1.0,0.0,1.0,1.0
0.004004004004004004,7.913629844520355e-05,0.5735803785657158,0.0,0.0,1.5032327019254909e-06,0.0,0.27999999999999997,0.0,0.0005620035857498331,0.0003358573609176113,0.0016312762663127627,0.00022419600820391318,0.005485697062175629,0.001173148595616874,0.0,0.0003380434047731729,0.0,0.0,0.0,0.0,0.1,0.1630978930566144,0.0,0.05511811023622047,0.9875005491315463,0.013891362539954405,0.9841749654911949,0.9924569820398963,0.6,0.9797958971132713,0.0,1.0
0.2652652652652653,9.592278599418613e-05,0.09610770461210344,0.0,0.0,5.110991186546669e-05,0.6533333333333333,0.08000000000000002,0.0,0.00018230151198952234,0.0002844786153720558,2.7648750276487504e-05,0.00025187452773526046,0.0019909050934153886,0.0010356161399492122,0.0,0.0005408694476370766,0.0,0.0,0.0,0.0,0.08533834586466166,0.1813554339333202,0.0,0.13385826771653542,0.5615864154422576,0.45993825364559826,0.3528415259978148,0.9678050372024574,0.03007518796992481,0.34158847192783603,0.0,1.0
0.07107107107107107,5.723392897653105e-05,0.059317515329245535,0.0,0.0,3.0064654038509815e-05,0.28,0.24,0.0,0.0002194452489845312,0.00022438211378799245,0.00022119000221190003,0.0001674550431646512,0.0007912063070445619,0.0006084367601375344,0.0,0.0002704347238185383,0.0,0.0,0.0,0.0,0.04351851851851852,0.08799396761289924,0.0,0.047244094488188976,0.5949930712693394,0.30904644346291865,0.5208233419577706,0.9189310440187057,0.125,0.6614378277661477,0.0,1.0
0.3023023023023023,0.0001408466241014633,0.14729405491868836,1.0,0.0,2.2548490528882363e-05,0.6133333333333334,0.2,0.3333333333333333,0.00010231747225165211,8.577918317557297e-05,8.294625082946251e-05,9.687481835971557e-05,0.0008564873554805819,0.0008548307241156775,0.0,0.0006760868095463458,0.0,0.0,0.0,0.0,0.027062706270627065,0.15723718340498744,0.0,0.23622047244094488,0.8158735986289125,0.18910108338062942,0.7212703302678243,0.9886641704335846,0.6633663366336634,0.9451167971312256,0.0,1.0
0.04704704704704705,0.00013557087087178306,0.07384697414022927,0.0,0.0,4.810344646161571e-05,0.3066666666666667,0.12,0.0,0.0009860456514675995,0.0006533249735202485,0.0008294625082946251,0.00039995460722796854,0.0010988976486730026,0.0006865783740814406,0.0,0.0003380434047731729,0.0,0.0,0.0,0.0,0.035416666666666666,0.08742335635357838,0.0,0.05511811023622047,0.6872845445389277,0.5894975502118014,0.3750499965404339,0.984714461729685,0.16666666666666666,0.7453559924999299,0.0,1.0
0.11911911911911911,0.00358175682902291,0.3040522527326046,1.0,1.0,0.00010522628913478436,0.7533333333333334,0.44,0.0,0.0049641525881377775,0.0033222613750261763,0.005778588807785888,0.0028619589195413115,0.06289211022885328,0.010395174068703935,0.047619047619047616,0.006625650733554189,0.0,0.0,0.0,0.0,0.5363888888888888,0.3855363097905848,0.0,0.23622047244094488,0.8330700073796802,0.2391732768722106,0.71574102769919,0.9969278100969197,0.7333333333333333,0.8844332774281066,0.0,1.0
0.12112112112112111,0.00015539491331058154,0.1310317248733671,0.0,0.0,0.00023300106879845108,0.9,0.12,0.0,0.0002500036094240273,0.00046355654290589955,2.7648750276487504e-05,0.00038611534746229496,0.0019196480892228714,0.00099726449230326,0.0,0.0006084781285917113,0.0,0.0,0.0,0.0,0.09289617486338797,0.15839131677044815,0.0,0.09448818897637795,0.31312470775876466,0.6670708329894326,0.22153434509630276,0.997743763192525,0.22950819672131148,0.841033136942994,0.0,1.0
0.029029029029029027,7.21019608056299e-05,0.07171420954412157,0.0,0.0,0.0,0.05333333333333334,0.24,0.0,0.0006545025437865201,0.0004692960369154715,0.0009124087591240877,0.00034598149414184136,0.006821956602962,0.0033628135705401027,0.0,0.0018254343857751335,0.03333333333333333,0.3590109871423002,0.0,1.0,0.0022222222222222222,0.014757551700959368,0.0,0.007874015748031496,0.6873666654752428,0.42515430169363866,0.5430633878186413,0.9649274474257377,0.4666666666666667,0.9977753031397177,0.0,1.0
0.06706706706706705,4.732190775713182e-05,0.05305251932817915,0.0,0.0,1.6535559721180398e-05,0.0,0.08000000000000002,0.0,9.653265323487283e-05,0.00019758143946969276,8.294625082946251e-05,0.00020620497050853742,0.001892689597243854,0.0009022740092063531,0.0,0.0003380434047731729,0.0,0.0,0.0,0.0,0.026470588235294117,0.1799504893578861,0.0,0.12598425196850394,0.45021080619828435,0.8171116702113167,0.16642541449074333,0.9879414944651641,0.22058823529411764,0.8292865988159815,0.0,1.0
0.01801801801801802,5.307727491678299e-05,0.050519861370301254,0.0,0.0,4.359374835583923e-05,0.17333333333333334,0.12,0.0,0.0005026074852370984,0.0002962246448165182,0.0008294625082946251,0.00020343711855540272,0.008772673439511634,0.003912775158775917,0.0,0.0013521736190926915,0.0,0.0,0.0,0.0,0.03508771929824561,0.09687810436919186,0.0,0.047244094488188976,0.7358159731534109,0.37191870100138336,0.5332909154672967,0.9381583748093885,0.8421052631578947,0.7292845505553167,0.0,1.0
0.03803803803803804,2.318133994859498e-05,0.012529992002132765,0.0,0.0,2.1045257826956873e-05,0.0,0.27999999999999997,0.3333333333333333,0.00010674293601346218,0.00014002429004266064,5.529750055297501e-05,7.1964150781503e-05,0.00108199153100111,0.0010092334325552703,0.0,0.0006084781285917113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675664921855573,0.15973888521766189,0.8320005981074452,0.9918495783612924,0.02564102564102564,0.31612379502405014,0.0,1.0
0.2682682682682683,0.003613411348400991,0.5038656358304452,0.0,0.0,0.00013228447776944319,0.9733333333333334,0.24,0.0,0.0033569838203912814,0.002968652462016111,0.001161247511612475,0.0026336111334076965,0.023765602085204684,0.007471615812439206,0.0,0.004935433709688324,0.0,0.0,0.0,0.0,0.04634448574969021,0.06572705628741478,0.0,0.047244094488188976,0.7131991719307331,0.26676787475292535,0.6477846066532802,0.9887038810397017,0.026022304832713755,0.31840316885299424,0.0,1.0
0.24924924924924927,7.274144604559114e-05,0.08970941082378033,1.0,0.0,0.0002465301631157805,0.0,0.08000000000000002,0.0,0.0002961859120198533,0.0002780473483593199,0.00013824375138243752,0.00020482104453197007,0.002363069503706425,0.0011734572783207076,0.0,0.0006760868095463458,0.0,0.0,0.0,0.0,0.013733333333333332,0.07746033906853211,0.0,0.12598425196850394,0.5799634601822365,0.5566269973104341,0.26486227540582696,0.9962973478103203,0.112,0.6307329070216648,0.0,1.0
0.025025025025025023,0.0001362103561117443,0.3027192748600373,0.0,0.0,6.012930807701963e-06,0.88,0.48000000000000004,0.0,0.00496683753862198,0.004864952613824746,0.003179606281796063,0.002307004602937798,0.012740450277538073,0.003293519024109395,0.0,0.0014873909810019608,0.0,0.0,0.0,0.0,0.6705128205128206,0.5174095946643738,0.0,0.2440944881889764,0.9645878724803474,0.0448830661546337,0.9471402958213044,0.9968663585175497,0.0,0.0,0.0,0.0
0.011011011011011011,4.236589714743221e-05,0.04238869634764063,0.0,0.0,1.5032327019254908e-05,0.15333333333333335,0.24,0.0,0.00022435342264514176,0.000229810095474504,0.0003594337535943375,0.00011763370800822605,0.00457141421847969,0.0019391016549841229,0.0,0.0006760868095463458,0.0,0.0,0.0,0.0,0.0027777777777777775,0.016351464323459193,0.0,0.007874015748031496,0.6452637143444244,0.4943503873505246,0.5493482902857973,0.9851160135112336,0.4166666666666667,0.9860132971832694,0.0,1.0
0.6836836836836837,8.121462547507759e-05,0.07571314316182351,0.0,0.0,7.065193699049807e-05,0.1,0.15999999999999998,0.0,0.00017583915391696696,0.0001916363102623589,0.0,0.00015499970937554492,0.0011814113668540632,0.0006388069844502261,0.0,0.0005408694476370766,0.0,0.0,0.0,0.0,0.18908382066276802,0.37319067576558296,0.0,0.1653543307086614,0.6798349847171092,0.8078818450184357,0.13867190015465614,0.9995640444640719,0.21198830409356725,0.8174332095556198,0.0,1.0
0.49949949949949957,0.0002033563063076746,0.2058117835243935,1.0,0.0,3.3071119442360796e-05,0.9800000000000001,0.44,0.0,0.00017020580712637972,0.00023124571895545925,5.529750055297501e-05,0.00031691904863392667,0.001405182401311142,0.0006655554137981833,0.0,0.00047326076668244207,0.0,0.0,0.0,0.0,0.5518666666666667,0.46634704654635567,0.0,0.2440944881889764,0.8542926319957207,0.3100983719053102,0.5048434701931592,0.9993177505179895,0.522,0.9990315310339308,0.0,1.0
0.030030030030030033,6.043135517633725e-05,0.10983737669954678,0.0,0.0,6.313577348087062e-05,0.04,0.08000000000000002,0.0,0.0002668840062531612,0.0002842477813617895,0.00022119000221190003,0.00018544608086002695,0.004287827728499561,0.0018286160904510454,0.0,0.0006084781285917113,0.0,0.0,0.0,0.0,0.07204301075268817,0.14104435485093933,0.0,0.06299212598425197,0.5539238445404449,0.49784754274692444,0.4534425457176514,0.9904396573114242,0.6774193548387096,0.9349275320122219,0.0,1.0
0.3773773773773774,0.00023708915271563005,0.22340709144228205,1.0,1.0,0.0,0.8,0.15999999999999998,0.0,0.00018258222104640927,0.00020921904950664208,0.00022119000221190003,0.0003086154927745225,0.0016968375121096774,0.0009153101934248148,0.0,0.0008789128524102495,0.0,0.0,0.0,0.0,0.2480599647266314,0.7493535684012146,0.0,0.22834645669291337,0.982422559157988,0.025086360101473405,0.9677899714180471,0.995150310454199,0.0,0.0,0.0,0.0
0.001001001001001001,1.598713099903102e-05,0.006798187150093308,1.0,0.0,0.0,1.0,0.32,0.0,0.002924492630887262,0.004457616984038956,0.00030413625304136254,0.001382542050590798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853690082740911,0.0294756202629753,0.9778843220570845,0.9949396393340093,0.5,1.0,0.0,1.0
0.01801801801801802,3.7569757847722896e-05,0.0418555051986137,0.0,1.0,3.0064654038509817e-06,0.26666666666666666,0.44,0.0,0.00012513124070544763,0.00014856436443135918,0.00019354125193541254,0.00011071407812538923,0.00044418599693729784,0.00035057074385518234,0.0,0.00013521736190926916,0.0,0.0,0.0,0.0,0.19122807017543858,0.2773887114990381,0.0,0.13385826771653542,0.8001798596109824,0.11764219935749609,0.8073136592619008,0.9303583350738815,0.10526315789473684,0.6137844099837158,0.0,1.0
0.15015015015015015,0.0003368488501495836,0.12836576912823247,1.0,0.0,0.0002615624901350354,0.11333333333333334,0.15999999999999998,0.16666666666666666,0.0008252628663659644,0.0010768090224122326,0.00016589250165892502,0.0011182121890664313,0.007922542624181309,0.002438885126078622,0.0,0.0010817388952741533,0.0,0.0,0.0,0.0,0.4993377483443709,0.5776410070511341,0.0,0.2440944881889764,0.6885243883308858,0.4656138988371255,0.37564584559084313,0.9922363715962161,0.16556291390728478,0.7433756397564121,0.0,1.0
0.07707707707707707,3.501181688787793e-05,0.024926686217008796,1.0,0.0,2.5554955932733344e-05,0.9733333333333334,0.12,0.3333333333333333,0.00015702541119479914,0.0001747565271595954,0.0,8.995518847687875e-05,0.0036787712054037747,0.0014592378774731076,0.0,0.0006084781285917113,0.01282051282051282,0.22499908685620823,0.0,1.0,0.20683760683760685,0.18524431771872196,0.0,0.10236220472440945,0.6114931972643252,0.4950017656478779,0.34765240104904116,0.9784315123989504,0.717948717948718,0.8999963474248329,0.0,1.0
0.03303303303303303,7.68981001053392e-05,0.0782458011197014,0.0,0.0,3.758081754813727e-05,0.07333333333333333,0.15999999999999998,0.0,0.0004209548860149023,0.000262057144971236,0.0005529750055297501,0.00017299074707092065,0.004592099350690005,0.0019133599010488062,0.0,0.0009465215333648841,0.0,0.0,0.0,0.0,0.021568627450980392,0.09824756464642864,0.0,0.047244094488188976,0.7926580160465928,0.19610898885640105,0.7517666000091152,0.9864241706211656,0.029411764705882353,0.3379154497963546,0.0,1.0
0.5315315315315315,0.0001485204469809982,0.14942681951479606,1.0,0.0,4.6600213759690214e-05,0.04,0.15999999999999998,0.0,0.00012471743683710576,0.00024004022160439742,0.0,0.00018821393281316168,0.0014951617932621546,0.0011550780167091114,0.0,0.0010141302143195188,0.0,0.0,0.0,0.0,0.0010651629072681705,0.011019542198021386,0.0,0.015748031496062992,0.6169659890208683,0.32766410290463954,0.48975585444708614,0.9944372314317365,0.10150375939849623,0.6039892258193631,0.0,1.0
0.7957957957957958,0.0008944799793957856,0.4933351106371634,1.0,1.0,0.00016986529531758048,1.0,0.08000000000000002,0.16666666666666666,0.0003535687057912496,0.0009743625232545068,0.0,0.0009120072185578937,0.009520981758472583,0.0058680150272897484,0.0,0.005341085795416132,0.0,0.0,0.0,0.0,0.14547738693467335,0.5248304571945798,0.0,0.23622047244094488,0.6281588156267253,0.7312337653727238,0.13784593119794675,0.9952829661850471,0.3869346733668342,0.9740969806201752,0.0,1.0
